SARS-CoV-2_reference_ox,mmm-artic-ill-s10370-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s11116-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s11447-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s11511-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s11621-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s12142-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s12152-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s12220-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s12368-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s12466-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s13528-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s14131-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s14305-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s17576-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s18748-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s24350-2
SARS-CoV-2_reference_ox,mmm-artic-ill-s26992-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s27509-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s32219-2
SARS-CoV-2_reference_ox,mmm-artic-ill-s32685-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s58058-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s59130-2
SARS-CoV-2_reference_ox,mmm-artic-ill-s60021-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s71898-1
SARS-CoV-2_reference_ox,mmm-artic-ill-s99011-1
