SARS-CoV-2_reference_ox,mmm-artic-ont-s11511-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s12220-4
SARS-CoV-2_reference_ox,mmm-artic-ont-s12368-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s16621-3
SARS-CoV-2_reference_ox,mmm-artic-ont-s24350-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s32219-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s53667-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s59130-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s64379-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s71898-1
SARS-CoV-2_reference_ox,mmm-artic-ont-s82718-2
SARS-CoV-2_reference_ox,mmm-artic-ont-s98244-1
